URL,Name,Price(rs),Rating,Reviews,Description,ASIN,Manufecturer
https://www.amazon.in//Artistix-Alpine-Laptop-Backpack-Business/dp/B08SVV5HZY/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-260,"        Artistix Alpine Business Class Series | Anti Theft Laptop Backpack (32 Litre, 15.6 inch) (Black)       ","1,783",4.5 out of 5 stars,"1,029 ratings",    MATERIAL: Artistix Alpine USB charging backpack is Premium Oxford Water-Repellent Nylon Fabric with silky lining. The shoulder straps are nicely-padded design to ensure comfort while carrying A reliable laptop backpack for everyday use. Capacity: 32 Litres. Dimension : 48x32x18 cm<br> <br>     Pattern Name: Solid; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket; Style Name: Modern; Closure Type: Zipper; Warranty Description: 12 Months From The Date Of Purchase; Age Range Description: Adult; Compartment Description: Up To 17 Inches; Lining Description: Polyester; Special Features: Anti-Theft <br>    ,,Artistix -INDIA
https://www.amazon.in//F-Gear-Carlton-Laptop-Backpack-Black/dp/B072R5Z149/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-261,        F Gear Carlton V2 Leather 27 Liters Laptop Backpack Sch Bag(Black)       ,787,4.3 out of 5 stars,54 ratings,"    Professional, Good Looking and Huge.     Large zippered main compartment with laptop sleeve up to 17”.     Adjustable straps fit perfectly over the shoulders     Size-(LxHxW) Cm-(33x48x19) Cm     It Comes With the F Gear Promise of Quality    ","
                ‎B072R5Z149 ",RetailEZ Pvt Ltd
https://www.amazon.in//Baggit-Womens-Sling-bag-Yellow/dp/B09X72S4ZS/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-262,        Baggit Women's Sling bag (Yellow)       ,519,Previous page,,"    Look what's in store for you! A mini bag that's here to create a mega impact with a maxi dose of style! The bag opens to a quick access interior for your top, most wanted essentials! Grab it by the twin top handles or slay it in style like a cross body sling! Dual carry mini bag Size XS Chrome yellow exterior Smooth finish Stylish gold trinket puller 1 main compartment Double top handles Long adjustable handle Zipper closure Back zipper Cruelty-free premium material 6 months warranty Made in India Leading fashion handbag brand since 30 years    ",,Cocoblu Retail
https://www.amazon.in//PrimeBox-Shoulder-Lightweight-Resistant-Activity/dp/B0BR3SJ46H/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-263,        PrimeBox Travel Duffel Bag Sports Tote Shoulder Gym Bag Womens Travel Bags Lightweight Water Resistant Workout Bag for Sports Activity Pack of 1 Black Green line Color       ,499,Previous page,,"    INCLUDE: In This Packed You Have Received A Stylish Gym Bag For Men & Women.     MATERIAL: Made of high quality polyester fabric, the travel bags is durable, waterresistant, tear resistant. Comes with adjustable shoulder strap and padded handle, this sports gym bag could be carried with you everywhere.     MULTIFUNCTIONAL: Our sports gym bag can be used as a shopping bag, beach bag, gym bag, travel bag, school bag, etc. Perfect for workout, travel, yoga, fishing, hunting, camping, hiking, and many outdoor activities.     LARGE CAPACITY: This sports gym bag is great For Gym Or traveling. Comes with a shoulder strap for crossbody use, these duffle bags for Unisex can store basketball, shoes, clothes, and many more items, which qualifies for carry-on baggage and would be a great option for travel.     CARE INSTRUCTIONS : Gently hand wash.    ",,PrimeBox®
https://www.amazon.in//xcluma-Diaper-Changing-Mother-Handbag/dp/B07PFL5Z3W/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-264,        xcluma Baby Diaper Nappy Changing Baby Diaper Bag Mother Bag Mummy Bag Handbag (4 Pcs Set- Pink)       ,999,4.3 out of 5 stars,"1,537 ratings","    1 main bag, 1 messenger bag, 1 bottle bag ( Changing Pad and Bottom Board are included. )     Big Bag: 37*16*28CM Small Bag: 25*9*20CM >Diaper pad: 45*26.5 CM >Feeding bottle holder:20*8CM     Brand new and high quality. Cartoon car printing design. Large capacity can storage many things.    ", B07PFL5Z3W ,xcluma®
https://www.amazon.in//Wildcraft-Solid-Backpack-Grey-11911/dp/B07N1CM9QS/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-265,        Wildcraft 35 Ltrs 18.5 cms Backpack (11911 Grey_Grey)       ,"1,266",4.2 out of 5 stars,160 ratings,    <br>Number of Compartments: 2 Compartments; Material: Polyester; Synthetic<br>; <br>Warranty Description: 5 Years Manufacturing Warranty<br><br><br> <br>     Age Range Description: Adult; Closure Type: Zipper; Pattern Name: Solid; Pocket Description: Utility Pocket<br><br> <br>     Water Resistance Level: Water Resistant; Compartment Description: Not Laptop Compatible<br><br> <br>     Strap Type: Shoulder Strap; Special Features: Back Padding <br>    ,,CLOUD STATION
https://www.amazon.in//SAEKOS-Stylish-Backpack-Shoulder-Silicone/dp/B0B3D9B2D4/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-266,"        SAEKOS Minnie pop it Bag | Fidget Popit Stylish Backpack Shoulder Bag | Cute Silicone Purse, Pouch | for Kids, Women | Black Red (Pack of 1)       ",389,4.0 out of 5 stars,21 ratings,"    SHAPE & DESIGN : SAEKOS Pop it bags are designed considering the style as well as utility, Its an ideal sling bag for women stylish. With attractive colour set, Its the best pencil box for girls n cute stationary for girls     STORAGE: our popit bag can store stationery items comfortably and can also be used as a pop it toy for playing popit game or fidget toys for kids as well as pencil pouch or cosmetic pouch for girls     MATERIAL : SAEKOS pop it bag is made of Soft, Environment friendly, Non Toxic Silicon Fabric. It makes Bags light weight, Durable, water resistant, tear proof and safe even as kids toys. The shoulder strap is designed to give maximum comfort and style to carry it as sling bag     USAGE : SAEKOS Pop it bag is a great utility of being a stationary pouch as well as fidget toys or pop it toys for kids it also acts as a stress relief toys. It makes this an ideal return gift for birthday parties or ideal gift for kids     PACKAGE & DIMENSIONS : The package contains ( 1 piece) Minnieshaped pouch bag with shoulder strap. You can choose from the available variety of color set    ", B0B3D9B2D4 ,URBAN BLISS
https://www.amazon.in//Casual-Travel-Backpack-School-College/dp/B09PVCF9F8/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-269,        Airish 45 ltrs (46 Cms)Backpack(ARU-202_Green)       ,664,3.6 out of 5 stars,154 ratings,"    Fit Type: Regular     SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 5 compartments. One compartment is for carrying laptop inside, with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps <br>     Has a carrying capacity of 35 litres, and dimensions of 46 x 30 x 23 centimeters. The bag is made out of durable PU coated polyester fabric and double dotted waterproof polyester for protection of all manner. <br>     The Blue color with grey undertones gives a neutral look and an advantage over excess dust collection. 3 main and an extra compartment provides ample storage space for accessories, electronics, notebooks and stationery. Also comes with bottle mesh pockets on either sides. <br>     Comfort First //The padded base, back and shoulder straps provide comfort and support for carrying heavy items for a long duration.; EXTRA COMFORT WITH CONVENIENCE: Very unique design styling and functional methodology; makes the backpack very light weight and provides comfort to your back while wearing. <br>     Lining Description: Polyurethane; Warranty Description: 1 Year Zip $ Stitching Warranty; Pattern Name: Woven; Special Features: Rain Cover; Style Name: Travel Backpacks; Compartment Description: Up To 15 Inches; Color Name: Green; Age Range Description: Adult; Pocket Description: Utility Pocket; Closure Type: Zipper Snap <br>    ",,Airish fashion
https://www.amazon.in//uppercase-Professional-Anti-theft-resistant-sustainable/dp/B0BSH4H4DB/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-270,"        uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty       ","2,300",4.2 out of 5 stars,12 ratings,"    Care Instructions: Wipe with Damp Cloth     Handcrafted with care and made up of premium quality robust material     Padded anti-theft laptop compartment fits up to 15.6"" Laptop and a tablet compartment; Zipper Pocket in front along with a slip In Pocket in front; Internal Organisers with a bottle holder on the side     Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Comfortable Padded shoulder straps     GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty    ",,ACEFOUR ACCESSORIES PRIVATE LIMITED
https://www.amazon.in//Bangtan-Backpacks-Shoulder-Charging-Accessories/dp/B09K3TPJYL/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-271,        PALAY BTS Kpop Bangtan Backpacks Daypack Laptop Bag for Girls School Bag Shoulder Bag with USB Charging Port BTS Kpop Accessories For Boy Women Gifts       ,"1,685",3.9 out of 5 stars,23 ratings,"    Size: 11.8'' x 5.9'' x 17.7'' / 30cm(L) x 15cm(W) x 45cm(H) Backpack with laptop protection compartment, can hold 15.6in laptop Weight: 0.65 kg<br>     Material:Backpack Made Of Durable And Practical High Quality Nylon Fabric,Package body neatly reinforced seams, fine workmanship, there will be no line drop phenomenon, Brand New And High Quality.; Backpack:Widdening thickening backpack belt, can prevent pressure defense. Shoulders,portable easy transformation.<br>     Lightweight backpack and Comfy shoulder pad design:and the 2 shoulder strip is filled with soft and comfy shoulder pad with mesh cover, reducing the sweaty and pressure on your shoulder, carrying it more comdortable.<br>     The front pocket is suitable for small objects, beautiful and convenient, large-capacity loading, to meet all your needs, compact body, can meet all your requirements for work, school, travel<br>     Style Name: Daypack Backpacks; Strap Type: Shoulder Strap; Age Range Description: Kid<br>    ",,Xspace Offer
https://www.amazon.in//Lenovo-Laptop-Everyday-Backpack-Black/dp/B07GM5NR14/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-272,        Lenovo Everyday Laptop Backpack B515 15.6-inch Water Repellent Black       ,890,4.1 out of 5 stars,"3,668 ratings","    “COMPATIBLE WITH 15.6 INCH LAPTOP”: Lenovo 14"" Laptop Everyday Backpack B515 fits laptop up to 15.6"" Dimensions (W x D x H) (cm) : 32.5 x 12 x 44 (inches) : 12.8"" x 4.7"" x 17.3"" Weight: Starting at 1.5 lbs (700 g)<br> <br>     Material Type: Fabric; Water Resistance Level: Water Resistant; Age Range Description: Adult; Special Features: Laptop Compartment; Closure Type: Zipper; Pocket Description: Utility Pocket; Lining Description: Polyester; Strap Type: Padded Strap; Pattern Name: Solid; Style Name: Daypack Backpacks <br>    ", B07GM5NR14 ,Electronics--Hub
https://www.amazon.in//Protecta-Protection-Waterproof-Interiors-Retractable/dp/B0B6G648XY/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-273,        Protecta Oscar 360˚ Protection Waterproof 15.6 Inch Laptop Bag for Men & Women Ideal for Office & College with Soft Interiors & Retractable Handle - (Elephants Print)       ,"1,030",4.5 out of 5 stars,14 ratings,"    Designed to fit most laptops with screen size up to 15.6 Inches. External Dimensions - 40.5 X 27.5 X 4.5 cm. Would Fit Laptops with Maximum Dimensions of 38.5 X 26 X 2.5 cm.     Designed, developed and Made with Love in India - crafted using Water Repellent Digitally Printed Fabric on the outside & soft plus velvety internal fabric - ensuring the moisture stays out and your device stays protected against bumps, accidental falls & scratches.     360˚ Protection: The generous padding provided on this laptop bag in combination with the cushioned layer on the top, keeps your laptop & accessories not only safe against accidental drops & bumps but also protected against scratches due to the the zipper.     Easy Organisation + Comfortable Carrying Experience: The zippered pocket on the front has been designed to hold laptop accessories & work essentials like the charger, cables, mobile, wallet, etc. The Retractable carrying handle makes carrying this laptop a stress-free & comfortable experience.     Premium Materials & Workmanship: This laptop bag features Premium Branded Metal Zip Pullers and High Quality Reliable Zippers for comfortable usage. The exquisite workmanship of our skilled craftsmen ensure that this is a bag which not only looks beautiful but lasts a long time too.    ", B0B6G648XY ,Appario Retail Private Ltd
https://www.amazon.in//uppercase-Backpack-1600EBP1-resistant-sustainable/dp/B0B68ZS5G1/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-274,"        uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty       ",950,4.2 out of 5 stars,171 ratings,"    Padded laptop compartment fits up to 14 inch laptop, Front Access pocket & Back padding with Air mesh    ",,ACEFOUR ACCESSORIES PRIVATE LIMITED
https://www.amazon.in//Dyazo-Laptop-Briefcase-Compatible-Ultrabook/dp/B08W68TB6K/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1679394463&sprefix=ba%2Caps%2C283&sr=8-275,"        Dyazo Unisex Sleek Light Laptop Notebook Shoulder Briefcase Bag for 11 Inch to 15.6 Inches Laptops Compatible for MacBook, Ultrabook, Dell, Lenovo, Compaq, Hp Computers and Other Laptops (Blue)       ",599,3.8 out of 5 stars,619 ratings,"    Dyazo Briefcase Is A Compact Lightweight 17 Liters Business Bag But With Ample Space. The Top-Load Ziper On The Bag Slides Smoothly And Allow Convent Access To Your Laptops ,Notebook Tablets & Ultra Book.     Dyazo Office Bag With Shoulder Strap Is Equipped With Convenient Front Pocket Stores Power Supply, Pen, Mouse And Other Smart Gadgets Also Front Zipper Pocket Provide Your Personal Valuable Such As Mobile Wallet Keys Cards And Other Essential Safe & Quick Access.     Dyazo Laptops Bag Is Perfect Blend Of Classic Appeal And Modern Day Style Of Conveying Design For Notebooks Up To 15. 6"" One Large Padded Compartment For Laptop & 1 Zippered Pocket With Pen And Card Slot Makes It Convenient To Use     Excellent Protection Made With Durable Water Resistant Material Help To Carry And Protect Your Notebook & Tablets From Drop Shocks Spils & Scratch. Add Exquisite High Quality Zipper & Metal Hook & Luggage Straps Makes It A Essential Office Accessory     Universal COMPATIBILITY Dimensions: (L X W X H) 15.0 X 4.0 X 12.0 Inch. Compatible With All Lappy ,Lenovo , Macbook, Hp / Ultra Book , Dell Compaq Laptops, Ipad & Tablets .    ", B08W68TB6K ,Appario Retail Private Ltd
